,name,typ_0,typ_1,x,y
1383,"Ambulancia zubného lekárstva, MUDr. Eva Krivdová, Košice-Staré Mesto, (AKA Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2563227,48.723036
1384,"Ambulancia zubného lekárstva, MUDr. Silvia Křemenová, Košice-Sídlisko KVP, (MUDr. Silvia Křemenová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2160937,48.7147646
1385,"Ambulancia zubného lekárstva, MUDr. Ján Kučera, Košice-Juh, (STONEK s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2682463,48.716418
1386,"Ambulancia zubného lekárstva, MUDr. Dáša Kuchárska, Košice-Sever, (MUDr. Dáša Kuchárska)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2608923,48.7334043
1387,"Ambulancia zubného lekárstva, MUDr. Erika Kupcová, Košice-Juh, (Duo - DENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.251049,48.7138302
1388,"Ambulancia zubného lekárstva, MUDr. Vojtech Kuzma, Košice-Sever, (Dental Care Košice, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1389,"Ambulancia zubného lekárstva, MUDr. Alica Kvartová, Košice-Staré Mesto, (KVARTDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2584999,48.7231894
1390,"Ambulancia zubného lekárstva, MUDr. Peter Ladányi, Košice-Západ, (MUDr. Peter Ladányi)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2411626,48.70765
1391,"Ambulancia zubného lekárstva, MUDr. Mária Lecová, Košice-Sever, (ANMADENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1392,"Ambulancia zubného lekárstva, MUDr. Ľubica Ledecká, Košice-Krásna, (MUDr. Ľubica Ledecká)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.3192039,48.671261
1393,"Ambulancia zubného lekárstva, MUDr. Dagmar Ledecká, Košice-Staré Mesto, (ZUBKY s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2440762,48.7239418
1394,"Ambulancia zubného lekárstva, MUDr. Ladislav Lukáč, Košice-Staré Mesto, (LUKACDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2622222,48.7188282
1395,"Ambulancia zubného lekárstva, MUDr. Katarína Lukáčová, Košice-Staré Mesto, (MUDr. Katarína Lukáčová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2622222,48.7188282
1396,"Ambulancia zubného lekárstva, MUDr. Radoslav Bohuš, Košice-Západ, (DENTSTAR, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1397,"Ambulancia zubného lekárstva, MUDr. Miloš Melicher, Košice-Dargov.hrdinov, (MMM dent, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2824586,48.7395041
1398,"Ambulancia zubného lekárstva, MUDr. Zuzana Maršalová, Košice-Sever, (BELDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2404772,48.7298319
1399,"Ambulancia zubného lekárstva, MUDr. Helena Masaryková, Košice-Západ, (MUDr. Helena Masaryková)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1400,"Ambulancia zubného lekárstva, MUDr. Alexander Medzihradský, Košice-Dargov.hrdinov, (Alexia creative, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2788542,48.7424342
1401,"Ambulancia zubného lekárstva, MUDr. Maroš Mechír, Košice-Západ, (PLUSDENTA s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1402,"Ambulancia zubného lekárstva, MUDr. Marianna Michalková, Košice-Juh, (RIA DENT, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1403,"Ambulancia zubného lekárstva, MUDr. Paulína Minčíková, Košice-Sever, (AZ DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2460726,48.735179
1404,"Ambulancia zubného lekárstva, MUDr. Juraj Miňo, Košice-Juh, (MI-DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1405,"Ambulancia zubného lekárstva, MUDr. Nikola MItrová PhD., Košice-Dargov.hrdinov, (MUDr. Nikola Mitrová, PhD.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2788639,48.7410212
1406,"MUDr.Beáta Müllerová, BBdent, Košice-Západ, (MUDr. Beáta Müllerová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.244827,48.708054
1407,"RoyalDent, Košice-Myslava, (LUMY DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.1956269,48.71444
1408,"Ambulancia zubného lekárstva, MUDr. Martina Petöczová, Košice-Sever, (Profi Dental, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1409,"Ambulancia zubného lekárstva, MDDr.Martina Plichtová, Košice-Juh, (ANNA DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1410,"Ambulancia zubného lekárstva, MUDr. Miroslava Nagyová, Košice-Juh, (CAMPI HEALTHCARE SERVICES, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2676722,48.7168017
1411,"Ambulancia zubného lekárstva, MUDr. Katarína Nárožná, Košice-Staré Mesto, (kn-DENT, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2584999,48.7231894
1412,"Ambulancia zubného lekárstva, MUDr. Zuzana Nemcová, Košice-Staré Mesto, (NEMCOVÁ & REXA ml. spol. s r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2601239,48.7259954
1413,"Ambulancia zubného lekárstva, MUDr. Miloš Nevický, Košice-Sever, (NewDent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2404772,48.7298319
1414,"Ambulancia zubného lekárstva, MUDr. Slavomír Novický, Košice-Sever, (RIDENS s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1415,"Ambulancia zubného lekárstva, MUDr. Rudolf Novotný, Košice-Juh, (MUDr. Rudolf Novotný)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2637447,48.7169903
1416,"Ambulancia zubného lekárstva, MUDr. Igor Ocelák, Košice-Západ, (MUDr. Veronika Oceláková s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2319079,48.7057303
1417,"Ambulancia zubného lekárstva, MUDr. Veronika Oceláková, Košice-Západ, (MUDr. Veronika Oceláková s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2319079,48.7057303
1418,"Ambulancia zubného lekárstva, MUDr. Ján Ohlas, Košice-Juh, (OHLASDENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2682463,48.716418
1419,"Ono-dent s.r.o., Košice-Sever, (ono-dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1420,"Ambulancia zubného lekárstva, MUDr. Michal Orenčák, PhD., Košice-Staré Mesto, (EDADENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2532921,48.7236815
1421,"Ambulancia zubného lekárstva, MUDr. Želmíra Orenčáková, Košice-Staré Mesto, (ZELDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2532921,48.7236815
1422,"Ambulancia zubného lekárstva, MUDr. Andrea Pallas, Košice-Staré Mesto, (DENTAL MEDICINE s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2532418,48.7242703
1423,"Ambulancia zubného lekárstva, MUDr. Eugénia Pastíriková, Košice-Staré Mesto, (MUDr. Eugénia Pastíriková)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2491682,48.7216676
1424,"Ambulancia zubného lekárstva, MDDr. Juliána Göbl, Košice-Sever, (DENTINKA s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2468199,48.7338191
1425,"Ambulancia zubného lekárstva, MUDr. Helena Pejčevová, Košice-Sídlisko KVP, (HVP-DENT, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2163068,48.7077878
1426,"Ambulancia zubného lekárstva, MUDr. Silvia Perešová, Košice-Staré Mesto, (SPDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2534703,48.7281187
1427,"HOLLYWOOD SMILE s.r.o., Košice-Juh, (HOLLYWOOD SMILE s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2682463,48.716418
1428,"Ambulancia zubného lekárstva, MUDr. Zuzana Pavliková Bimbová, Košice-Nad jazerom, (MULTIPLA, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2844925,48.6895806
1429,"Ambulancia zubného lekárstva, MDDr. Petra Sasáková, Košice-Juh, (JP Denta s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2651856,48.7175079
1430,"Ambulancia zubného lekárstva, MUDr. Jarmila Pírová, Košice-Sever, (JAMAS Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.240912,48.7388171
1431,"Ambulancia zubného lekárstva, MUDr. Martina Pobehová, Košice-Nad jazerom, (VEDENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2844925,48.6895806
1432,"Ambulancia zubného lekárstva, MUDr. Gyorgyi Pórová, Košice-Dargov.hrdinov, (PORDENT, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2822852,48.7424667
1433,"Ambulancia zubného lekárstva, MUDr. Ľubica Onufráková, Košice-Sídlisko KVP, (Dr. PROKI, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2160937,48.7147646
1434,"Ambulancia zubného lekárstva, MDDr. Stanislava Puškášová, Košice-Staré Mesto, (Prokydent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2466948,48.7188213
1435,"Ambulancia zubného lekárstva, MUDr. Kristína Katonová, Košice-Sídlisko KVP, (ISTAR, spol. s r.o. Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2160937,48.7147646
1436,"Ambulancia zubného lekárstva, MUDr. Daniela Rehová, Košice-Sever, (MUDr. Daniela Rehová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2474044,48.7377392
1437,"Ambulancia zubného lekárstva, MUDr. Alena Rerková, Košice-Západ, (RASTOMA s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2293595,48.7183932
1438,"Ambulancia zubného lekárstva, MUDr. Ivan Rexa, Košice-Staré Mesto, (MUDr. Ivan Rexa)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2444096,48.7277761
1439,"Ambulancia zubného lekárstva, MUDr. Slavka Rostášová, Košice-Juh, (HR Dent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1440,"Ambulancia zubného lekárstva, MUDr. Ivica Rozprávková, Košice-Staré Mesto, (MUDr. Ivica Rozprávková)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2530113,48.7193269
1441,"Ambulancia zubného lekárstva, MUDr. Jozef Sakmár, Košice-Sídlisko KVP, (MUDr. Jozef Sakmár)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2160937,48.7147646
1442,"Ambulancia zubného lekárstva, MUDr. Tatiana Schneiderová, Košice-Staré Mesto, (TATIANA DENT, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2588408,48.7230228
1443,"Ambulancia zubného lekárstva, Košice-Sídl.Ťahanovce, (SCHWARTZDENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2705818,48.756562
1444,"Ambulancia zubného lekárstva, MDDr. Ján Kolesár, Košice-Západ, (S - Denta s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1445,"Ambulancia zubného lekárstva, MUDr. Michal Sitko, Košice-Sever, (MUDr. Michal Sitko)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1446,"Ambulancia zubného lekárstva, MUDr. Teofil Bolerázsky, Košice-Západ, (DUTY - DENT, spol. s r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2309443,48.7135613
1447,"Ambulancia zubného lekárstva, MUDr. Ján Slovenský, Košice-Staré Mesto, (MUDr. Ján Slovenský)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2508544,48.7179647
1448,"Ambulancia zubného lekárstva, MDDr. Slavomír Solej, Košice-Staré Mesto, (SolejDent, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2533255,48.7244808
1449,"STADENT s.r.o., Košice-Sever, (STADENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2404772,48.7298319
1450,"Ambulancia zubného lekárstva, MDDr. Andrea Ferencová, Košice-Staré Mesto, (SUDENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2550582,48.722367
1451,"Ambulancia zubného lekárstva, MUDr. Peter Svoboda, Košice-Staré Mesto, (MUDr. Peter Svoboda)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.250076,48.726817
1452,"Ambulancia zubného lekárstva, MUDr. Andrea Svobodová, Košice-Západ, (MUDr. Andrea Svobodová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2406623,48.7056735
1453,"Ambulancia zubného lekárstva, MUDr. Darina Ščavnická, Košice-Juh, (MUDr. Darina Ščavnická, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.260539,48.7162759
1454,"Ambulancia zubného lekárstva, MUDr. Katarína Lévay, Košice-Juh, (ZU - DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2682463,48.716418
1455,"Ambulancia zubného lekárstva, MUDr. Agáta Škultétyová, Košice-Západ, (MV dent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2391856,48.7128746
1456,"Ambulancia zubného lekárstva, Košice-Sever, (BeTiDent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2387318,48.7303963
1457,"Ambulancia zubného lekárstva, MDDr. Jana Vinicayová, Košice-Barca, (EGA-STOMA s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2613962,48.6825759
1458,"Ambulancia zubného lekárstva, Košice-Sever, (DENTICIO s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2506809,48.7313113
1459,"Ambulancia zubného lekárstva, MUDr. Priska takácsová, Košice-Nad jazerom, (Priska Hela Dent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2844925,48.6895806
1460,"Ambulancia zubného lekárstva, MUDr. Margaréta Tamášová, Košice-Staré Mesto, (MUDr. Tamášová Margaréta,, PhD.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2530113,48.7193269
1461,"Ambulancia zubného lekárstva, MUDr.Darina Tarasseková, Košice-Sídl.Ťahanovce, (PREMOLAR s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2674997,48.7549773
1462,"Ambulancia zubného lekárstva, MUDr. Marek Prokopovič, Košice-Západ, (Kapadent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.222397,48.7059889
1463,"Ambulancia zubného lekárstva, MUDr. Tomáš Teššer, Košice-Juh, (DENTE s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2567584,48.7126535
1464,"Ambulancia zubného lekárstva, MUDr. Ivan Timkanič, Košice-Juh, (TIMDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1465,"Ambulancia zubného lekárstva, MUDr.Sabína Pavličková, Košice-Staré Mesto, (Periodental s r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2530113,48.7193269
1466,"Ambulancia zubného lekárstva, MUDr. Dušan Truben, Košice-Sídl.Ťahanovce, (MUDr. Dušan Truben)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2662035,48.7579405
1467,"Ambulancia zubného lekárstva, MUDr. Dagmar Trubenová, Košice-Sídl.Ťahanovce, (DT ORTHODONTICS, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2674997,48.7549773
1468,"Ambulancia zubného lekárstva, MUDr. Stanislav Tudaj, Košice-Juh, (REFIX, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2580351,48.7136121
1469,"Ambulancia zubného lekárstva, MUDr. Jaroslav Ukropec, Košice-Juh, (MUDr. Jaroslav Ukropec)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2576085,48.7070256
1470,"Mint Dental, Košice-Juh, (Mint Dental, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2527204,48.7007052
1471,"Ambulancia zubného lekárstva, MUDr. Veronika Urdová, Košice-Západ, (Ver Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2391856,48.7128746
1472,"Ambulancia zubného lekárstva, MUDr. Aneta Veme, Košice-Sever, (FIANTI, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2528339,48.7396655
1473,"Ambulancia zubného lekárstva, MUDr. Zuzana Veselinyová, Košice-Staré Mesto, (MUDr. Veselinyová Zuzana,, PhD.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2560215,48.7202801
1474,"Ambulancia zubného lekárstva, MUDr. Štefánia Vidriczkóová, Košice-Sídlisko KVP, (MUDr. Štefánia Vidriczkóová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2138848,48.7206006
1475,"Ambulancia zubného lekárstva, MUDr. Andrea Vinnaiová, Košice-Staré Mesto, (MUDr. Andrea Vinnaiová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2547833,48.7195089
1476,"Stomateliér,MUDr.Andrea Vödrösová, Košice-Juh, (MUDr. Andrea Vödrösová)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2613562,48.7037796
1477,"Ambulancia zubného lekárstva, MUDr. Melánia Zubriková, Košice-Západ, (SANODENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1478,"Ambulancia zubného lekárstva, MUDr. Milan Kováč, Košice-Staré Mesto, (APDENT Košice, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2423007,48.726886
1479,"Ambulancia zubného lekárstva, MUDr. Ladislav Eštok, Košice-Staré Mesto, (NEODENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.25794,48.7246775
1480,"Ambulancia zubného lekárstva, MUDr. Marta   Bodnárová, Košice-Juh, (Media Dent s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2538151,48.7150273
1481,"Ambulancia zubného lekárstva, MDDr. Ľubomír Redaj, Košice-Sever, (Dental One  s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2404772,48.7298319
1482,"Ambulancia zubného lekárstva, MUDr. Jana Ginelliová Lenčová, Košice-Nad jazerom, (LP Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2844925,48.6895806
1483,"Ambulancia zubného lekárstva, MDDr. Sára Vargová, Košice-Šaca, (P.N.Dent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.1729654,48.6363598
1484,"Ambulancia zubného lekárstva, MUDr. Peter Novotný, Košice-Juh, (P.N.Dent, s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.251878,48.7120998
1485,"Ambulancia zubného lekárstva, MUDr. Katarína Puklušová, Košice-Západ, (Stomatologická ambulancia MUDr. Puklušová s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1486,"Ambulancia zubného lekárstva, MUDr. Vlasta Zajacová, Košice-Staré Mesto, (VMV dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2550582,48.722367
1487,"Ambulancia zubného lekárstva, MUDr. Lucia Bohušová, Košice-Nad jazerom, (MUDr. Lucia Bohušová - stomatológia, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2844925,48.6895806
